apertura_ojo_izq,apertura_ojo_der,apertura_ocular_promedio,curvatura_boca,posicion_ceja_izq,posicion_ceja_der,posicion_cejas_promedio,simetria_ocular,simetria_cejas,tension_boca,ancho_boca_normalizado,engagement
0.43497561596568735,0.521956311243163,0.47846596360442517,0.8220068084356322,0.3384156472877875,0.34386281319747325,0.3411392302426304,0.08698069527747565,0.005447165909685747,0.48130432154535446,0.58552105764314,sorprendido
0.3169982943751368,0.3446547767221336,0.3308265355486352,0.21915997306282411,0.30712920054531817,0.3154080181493934,0.3112686093473558,0.027656482346996802,0.008278817604075228,0.20109905338454412,0.9175877637935571,concentrado
0.30714936265468007,0.376509527433874,0.34182944504427704,0.0014899851023820476,0.285315444269343,0.2896324807061651,0.28747396248775403,0.06936016477919393,0.004317036436822075,0.0009836040854161847,0.6601410934205589,concentrado
0.34264591194338234,0.2968471624602797,0.319746537201831,0.25721847816734006,0.27591092377607485,0.26115709006934074,0.2685340069227078,0.04579874948310264,0.01475383370673411,0.24069750761750386,0.935768497673322,concentrado
0.20625076032822778,0.08178356674510806,0.14401716353666794,0.03476864040884796,0.3244122481599886,0.3343227551424177,0.32936750165120315,0.12446719358311972,0.009910506982429124,0.018085823522914594,0.5201729026313272,concentrado
0.3143860982080855,0.23324531722833988,0.2738157077182127,0.19723329411161514,0.2712650347331292,0.2705696821238989,0.27091735842851405,0.08114078097974561,0.0006953526092302598,0.19404685831323312,0.9838418420061429,concentrado
0.3917368237476653,0.4111545114855908,0.40144566761662803,0.003087127441609237,0.41214906598039486,0.42533751187091196,0.4187432889256534,0.019417687737925515,0.013188445890517098,0.0027987716251961265,0.9065900080157596,confundido
0.40488158306240707,0.33009497448462993,0.36748827877351853,0.019935927186724937,0.33892972703154756,0.31588803361159884,0.3274088803215732,0.07478660857777714,0.023041693419948717,0.013877585084812944,0.6961066855394662,confundido
0.3506701686432373,0.3478925876590428,0.34928137815114,0.03344100913686103,0.3806635816898788,0.40665425490956425,0.39365891829972155,0.0027775809841945054,0.025990673219685456,0.02119944517005007,0.6339313599991312,aburrido
0.3381138021084466,0.42012160916758967,0.37911770563801817,0.33245964838351155,0.2724326548018946,0.34841362758805605,0.3104231411949753,0.08200780705914307,0.07598097278616145,0.19852393146260172,0.5971342955064931,confundido
0.4466290254931851,0.5281285528298427,0.4873787891615139,0.24122211781125885,0.36657768582963723,0.350429241736436,0.35850346378303666,0.0814995273366576,0.01614844409320121,0.1446228897496664,0.5995398183592139,sorprendido
0.2889967323886919,0.22528978992984944,0.25714326115927066,0.004480184911718839,0.2653814815663778,0.22944600692289574,0.24741374424463677,0.06370694245884245,0.03593547464348207,0.0029369965249815373,0.6555505889411695,confundido
0.18456604047599856,0.18657640519146187,0.18557122283373023,0.20450000537533866,0.24038766825504573,0.26150460295287237,0.25094613560395906,0.002010364715463314,0.021116934697826634,0.1805136014327083,0.8827051436285468,concentrado
0.29043583519856475,0.22702338291483842,0.2587296090567016,0.5146821888725732,0.2092393328051226,0.20645831909064377,0.20784882594788318,0.06341245228372633,0.002781013714478836,0.3464908697217808,0.6732116317368477,confundido
0.45756136855313345,0.38416169123469285,0.4208615298939131,0.3328917607081108,0.2100859394416061,0.19447547486045774,0.2022807071510319,0.0733996773184406,0.01561046458114837,0.1560628798531557,0.4688069426261185,sorprendido
0.40554430807739555,0.3966328690503721,0.40108858856388385,0.817488982572548,0.27840616450332384,0.2911516121458334,0.28477888832457865,0.00891143902702346,0.012745447642509566,0.502046715639317,0.6141300095492679,confundido
0.2073526471182091,0.1981469856562617,0.2027498163872354,0.5351602285006649,0.27289286705479765,0.262878666835587,0.26788576694519234,0.009205661461947401,0.010014200219210623,0.380125282687722,0.7102998444534596,concentrado
0.3235726094587028,0.39612495820372207,0.35984878383121244,0.18249942739289315,0.2780351191983154,0.3781616280188512,0.3280983736085833,0.07255234874501926,0.10012650882053581,0.17140325096413528,0.9391963373828526,concentrado
0.4005180063951218,0.36271377469262955,0.3816158905438757,0.05764287287156906,0.3196957497406071,0.5575706287543958,0.43863318924750144,0.03780423170249225,0.23787487901378868,0.04130932791059853,0.7166394319842171,concentrado
0.346562090661939,0.33414138653119635,0.34035173859656764,0.0010391465375906104,0.27868636922696194,0.2922270008556512,0.28545668504130656,0.012420704130742644,0.013540631628689237,0.0006633217479441169,0.6383307138818608,concentrado
0.28093743543482885,0.28228284216916905,0.2816101388019989,0.00331352091547423,0.1950993924851824,0.22686324510437017,0.21098131879477627,0.0013454067343401932,0.031763852619187766,0.0019746814187356957,0.5959431003431075,confundido
0.4813775347271033,0.5063812655801304,0.49387940015361687,0.2854542628814565,0.455899967054702,0.40743974666376975,0.43166985685923587,0.025003730853027095,0.04846022039093223,0.17302951412078657,0.606152797321723,confundido
0.3769205715393487,0.35060145776240853,0.3637610146508786,0.32781169809955524,0.31421575696767456,0.3696745804443984,0.3419451687060365,0.026319113776940184,0.05545882347672382,0.28106582731236057,0.8573975809628832,confundido
0.31279400566103727,0.34802657697237915,0.3304102913167082,0.13683403391586338,0.27515800372477867,0.29676720894746206,0.28596260633612036,0.03523257131134189,0.021609205222683392,0.14598876284719067,1.0669012428172842,concentrado
0.359529917431501,0.3505766278616165,0.3550532726465587,0.015255168991817798,0.2908303528398209,0.29144003775305144,0.29113519529643617,0.008953289569884504,0.000609684913230546,0.008842557866680615,0.5796403985979387,concentrado
0.37854204778586686,0.4383739210120438,0.4084579843989553,0.025386360818760518,0.46306251321505704,0.4278055931397427,0.44543405317739987,0.059831873226176946,0.035256920075314335,0.017193181597851617,0.677257742072461,concentrado
0.10489065633292888,0.229734928177163,0.16731279225504594,0.20676449754633194,0.4104548742300912,0.29207413396619136,0.35126450409814125,0.12484427184423413,0.11838074026389983,0.10001026873048638,0.4836892892742897,aburrido
0.19279312681235442,0.10246512964259985,0.14762912822747715,0.002541429172576811,0.25273002934217326,0.2449621565722609,0.24884609295721707,0.09032799716975456,0.007767872769912365,0.001656819813517129,0.6519221110326006,concentrado
0.438267767968386,0.5317521125910291,0.48500994027970756,0.811328058089213,0.32092912971540555,0.31996987602521265,0.3204495028703091,0.09348434462264305,0.0009592536901928961,0.48612635919028513,0.5991711602697147,sorprendido
0.2633086066904906,0.20459523641738434,0.23395192155393746,0.27884933036869103,0.298507890740818,0.284032395659301,0.2912701432000595,0.058713370273106275,0.01447549508151702,0.27109551554144523,0.9721910051005839,concentrado
0.2838807368154884,0.35990336532501727,0.32189205107025287,0.004992951467233365,0.2906828026161163,0.2819962712385847,0.2863395369273505,0.07602262850952884,0.008686531377531614,0.0033097124966250074,0.6628743131146686,confundido
0.3217267255964746,0.28377534704426977,0.30275103632037215,0.04116182265927817,0.31084475815549706,0.2704046595278136,0.29062470884165537,0.03795137855220482,0.04044009862768344,0.03021028634094953,0.7339361599587175,confundido
0.16833378387869072,0.1957095589587186,0.18202167141870468,0.0031387031624712414,0.3144088134054105,0.2729793210622595,0.29369406723383495,0.027375775080027892,0.04142949234315102,0.002188750320323536,0.6973398643730245,concentrado
0.18781327620298288,0.10288946229955685,0.14535136925126987,0.4781381877183602,0.18655477436418325,0.20562558471145845,0.19609017953782085,0.08492381390342603,0.019070810347275202,0.3391723742476446,0.7093578503948695,confundido
0.535312883976486,0.37826500131428453,0.4567889426453853,0.005254889695081875,0.24196637406746027,0.2881702485329459,0.2650683113002031,0.1570478826622015,0.046203874465485656,0.002820331674048506,0.5367032076760911,concentrado
0.5169330918987005,0.5620372893593266,0.5394851906290136,0.23308323182825566,0.29109469426862944,0.29266997658004607,0.2918823354243377,0.045104197460626105,0.0015752823114166259,0.14110057155744202,0.6053635576317952,confundido
0.6011471743250868,0.4080118787259072,0.504579526525497,0.014633098936934989,0.27563691257706385,0.296769809222122,0.2862033608995929,0.19313529559917958,0.02113289664505813,0.006631143378389232,0.4531581348215525,concentrado
0.3183593050673304,0.22980534462445354,0.27408232484589196,0.1557213934860282,0.372904020514298,0.3579307139240284,0.3654173672191632,0.08855396044287686,0.014973306590269575,0.156806227027186,1.0069636949801513,concentrado
0.4279902457909255,0.25645591721333233,0.3422230815021289,0.46592663541761353,0.27407595044572064,0.2829184598328147,0.2784972051392677,0.17153432857759315,0.008842509387094077,0.27001865522201707,0.5795283401025021,concentrado
0.4190882409628034,0.29530473079678765,0.3571964858797955,0.043010283156263464,0.290830849386828,0.34659691277611604,0.31871388108147203,0.12378351016601574,0.05576606338928802,0.031251079681075,0.7265926687799321,concentrado
0.41373844776014196,0.24691996639183236,0.3303292070759872,0.3428278667265352,0.2797567586305849,0.2801309217420969,0.2799438401863409,0.1668184813683096,0.00037416311151200476,0.19113197232615797,0.5575134434408766,concentrado
0.37370298747309044,0.32471265565236584,0.3492078215627281,0.16833632973346865,0.33318102177612174,0.3016769371737027,0.3174289794749122,0.0489903318207246,0.03150408460241905,0.16531603337304712,0.9820549200823132,concentrado
0.4081460008740594,0.3847646712593862,0.3964553360667228,0.015226064230790733,0.31335558255684304,0.3009603884686492,0.3071579855127461,0.023381329614673207,0.01239519408819384,0.00985554435357959,0.6472788598956692,concentrado
0.2499019661731047,0.3342397709912842,0.29207086858219444,0.3905597605009816,0.17223872061860723,0.17187722448694875,0.172057972552778,0.08433780481817951,0.0003614961316584786,0.2864294950407484,0.7333803699893964,concentrado
0.41037149635956155,0.39990321925102623,0.4051373578052939,0.023821013952760057,0.35783573079573,0.4088791180017602,0.3833574243987451,0.010468277108535318,0.05104338720603019,0.012738581907161005,0.534760018640714,concentrado
0.3163349401517033,0.33828660582004005,0.3273107729858717,0.0017138344942649983,0.2082536936352038,0.20589867680986412,0.20707618522253396,0.02195166566833673,0.002355016825339673,0.0014009683529563426,0.817444097125353,concentrado
0.39324963901342774,0.38953204144684966,0.3913908402301387,0.1200197077265732,0.17920018253556033,0.21020019145986094,0.19470018699771063,0.003717597566578079,0.031000008924300604,0.07098206200036469,0.5914179241896979,confundido
0.36709321241148546,0.37482807619909075,0.3709606443052881,0.010451974768786277,0.3037295093072689,0.2868733522841436,0.29530143079570625,0.007734863787605295,0.016856157023125262,0.006801480280555219,0.6507339865798606,concentrado
0.3195164732668721,0.31373663426635906,0.3166265537666156,0.04445701793302688,0.2574078005118254,0.20663899015493967,0.2320233953333825,0.005779839000513043,0.05076881035688571,0.03033856996180414,0.6824222000903079,confundido
0.3608981140705155,0.41155957227127105,0.38622884317089323,0.17135565615226891,0.38002119415004854,0.3343040662799429,0.3571626302149957,0.05066145820075557,0.04571712787010562,0.14544384314277534,0.8487808723681115,sorprendido
0.07262474491691062,0.06946723108360046,0.07104598800025555,0.5760152594086179,0.2885871249766126,0.2980697331070663,0.2933284290418394,0.0031575138333101577,0.009482608130453707,0.407396752750446,0.7072649920906331,confundido
0.34592644591491417,0.3585824012267559,0.35225442357083503,0.12843194069621536,0.25184599206543956,0.22325131849723667,0.23754865528133812,0.012655955311841716,0.02859467356820289,0.07721062782948256,0.6011772831341508,confundido
0.31159102523737275,0.3726824531695943,0.34213673920348353,0.008067835063147842,0.3643033358117543,0.3827922029376695,0.3735477693747119,0.061091427932221554,0.018488867125915243,0.007318040112891515,0.9070590664902493,aburrido
0.3451701845905561,0.3502841969254834,0.3477271907580197,0.15196822875138316,0.3021629432009861,0.29160832534522313,0.2968856342731046,0.005114012334927309,0.010554617855762949,0.16978501122285933,1.117237240746739,confundido
0.2684868476525263,0.2918191887484994,0.28015301820051286,0.23608788771663305,0.44245749048298727,0.4348700777507745,0.4386637841168809,0.023332341095973097,0.0075874127322127505,0.24694298878346624,1.0459755431025823,concentrado
0.23690809201031143,0.23561104212731276,0.2362595670688121,0.7186934117658513,0.1971585402061605,0.1675272370939416,0.18234288865005105,0.0012970498829986687,0.0296313031122189,0.4304780047560042,0.5989706686345682,confundido
0.5106497188518654,0.361942371904307,0.4362960453780862,0.2001673029290624,0.3415894458918802,0.3184350927598575,0.3300122693258688,0.14870734694755838,0.023154353132022687,0.10990470485433232,0.5490620574442534,sorprendido
0.30125886015292425,0.4439604042670888,0.37260963221000654,0.04757787520403039,0.34845926026515794,0.2736223891439726,0.3110408247045653,0.14270154411416458,0.07483687112118537,0.027147215996594604,0.5705809129382122,concentrado
0.37674842428452615,0.42289944175861344,0.3998239330215698,0.09201204265450595,0.3194472990139979,0.3009599104460485,0.3102036047300232,0.046151017474087286,0.018487388567949403,0.041064628414287624,0.44629364236500696,confundido
0.4983527044164707,0.3001224999698764,0.39923760219317356,0.005473426677602894,0.3041003816942577,0.3206816434529832,0.31239101257362045,0.19823020444659434,0.01658126175872554,0.00245861121379557,0.4491876473237207,confundido
0.21071436687271797,0.19741289189035557,0.20406362938153677,0.19511246234486787,0.24037558678068882,0.23002239710476308,0.23519899194272595,0.013301474982362393,0.010353189675925745,0.1702686869763495,0.8726671690196685,concentrado
0.4653153442956734,0.3999489436972393,0.43263214399645633,0.3339560019240382,0.32568662479239335,0.3231075807267278,0.3243971027595606,0.06536640059843407,0.002579044065665559,0.20242945949153657,0.6061538414611555,confundido
0.3516513835588195,0.295048629005291,0.32335000628205524,0.3529940846514881,0.32193597330820617,0.3237487909519349,0.32284238213007055,0.05660275455352848,0.0018128176437287036,0.3527906514909341,0.9994210332232843,concentrado
0.11672179667768921,0.11319595584616743,0.11495887626192833,0.008261571818456496,0.359586002080916,0.40241506255553505,0.3810005323182255,0.0035258408315217843,0.04282906047461904,0.005394935593248612,0.6530132249167355,confundido
0.4565927559935068,0.4889255592228939,0.4727591576082003,0.06108929734428059,0.2948437058408291,0.3075011024934836,0.30117240416715635,0.032332803229387086,0.012657396652654529,0.031261292151799076,0.511728723678331,sorprendido
0.351883818864668,0.11713546570174066,0.23450964228320434,0.0786622726705821,0.289449789040586,0.3002585928683994,0.2948541909544927,0.23474835316292736,0.010808803827813407,0.04476703910412638,0.5691012986476438,confundido
0.32656879120580723,0.32642143134083323,0.3264951112733202,0.03438567846364341,0.2625943055313786,0.2864958024667928,0.2745450539990857,0.0001473598649739949,0.023901496935414213,0.027570367636605562,0.8017953479708607,concentrado
0.3048535732938792,0.4418055533188146,0.3733295633063469,0.007780877422602905,0.285231209749828,0.2548229226779497,0.27002706621388883,0.13695198002493542,0.030408287071878315,0.004328526176128106,0.5563009523325874,aburrido
0.36440008031706506,0.30955866447960567,0.33697937239833536,0.003907698969486249,0.33447877370623136,0.3351972970125535,0.33483803535939244,0.054841415837459384,0.0007185233063221608,0.0029229873643852665,0.7480047023413855,concentrado
0.37161439268290686,0.3467641006454205,0.3591892466641637,0.13452284132962591,0.32451750657548467,0.27928490534501055,0.3019012059602476,0.024850292037486343,0.04523260123047412,0.13078081456057675,0.9721803767184561,concentrado
0.10387872272700913,0.8304222084996367,0.4671504656133229,0.08915376047765873,0.4958310288306715,0.2732881010144111,0.3845595649225413,0.7265434857726275,0.2225429278162604,0.03389261664360711,0.3801555151366755,confundido
0.39653451224362213,0.16163817163361305,0.2790863419386176,0.008389340926217502,0.2961253062811559,0.35086566081607534,0.3234954835486156,0.23489634061000908,0.05474035453491943,0.005649861550765549,0.6734544902882558,aburrido
0.3471724913306956,0.3990041643199579,0.37308832782532675,0.4866190790385327,0.20036226411073557,0.19424684590742863,0.19730455500908212,0.05183167298926228,0.006115418203306938,0.2306262167292315,0.4739336546511586,sorprendido
0.43977598830538356,0.4710391319860868,0.4554075601457352,0.4492531640276066,0.36097111655088393,0.40982970058357165,0.3854004085672278,0.031263143680703265,0.048858584032687724,0.3429079867610387,0.7632813428851101,confundido
0.09513540981583553,0.13891143180077536,0.11702342080830544,0.00803678186382546,0.4101833329170489,0.39879003953321507,0.40448668622513195,0.043776021984939836,0.011393293383833825,0.006047843105362952,0.7525177224733982,aburrido
0.46673449541674067,0.3938419348027741,0.43028821510975734,0.0054320749148064,0.30483785598017243,0.263722719274232,0.28428028762720225,0.0728925606139666,0.041115136705940414,0.0036952207538587436,0.6802574019628171,confundido
0.30989994652861924,0.24872474358058197,0.2793123450546006,0.3393891975778418,0.24231951497747034,0.24970356226449383,0.24601153862098207,0.06117520294803727,0.007384047287023493,0.3039687902193254,0.8956324180986902,concentrado
0.30001107163416113,0.3184176440720544,0.3092143578531078,0.011252618523897284,0.306533544122824,0.3745330848733403,0.34053331449808216,0.018406572437893287,0.06799954075051629,0.005569806974989309,0.4949731131852224,concentrado
0.44207233737755486,0.35836387500755335,0.4002181061925541,0.21728047478379933,0.33339243406297947,0.37349010996698356,0.35344127201498154,0.08370846237000151,0.04009767590400409,0.2210750195639396,1.0174603515123846,concentrado
0.3778131966612227,0.3883860248942687,0.3830996107777457,0.10647464277983935,0.30405049239470144,0.3707714866197596,0.33741098950723053,0.010572828233046005,0.06672099422505817,0.06720089664655096,0.6311418737959048,aburrido
0.2461159106832043,0.24245026984367224,0.24428309026343825,0.025960220108735988,0.3095051392416503,0.32794695119774747,0.3187260452196989,0.0036656408395320528,0.018441811956097176,0.017865891675808265,0.6881993098981235,concentrado
0.2095969158271931,0.3181577716511057,0.2638773437391494,0.1574470093049881,0.23547489212227926,0.2318582335065201,0.23366656281439968,0.10856085582391262,0.0036166586157591607,0.13223349290910522,0.8398579478824026,concentrado
0.16191155293212725,0.1286593678560077,0.14528546039406748,0.003698905757827192,0.26100007578899415,0.27921446165816327,0.2701072687235787,0.033252185076119545,0.018214385869169125,0.0027277197603958418,0.737437195165504,concentrado
0.36633965286450554,0.359239019744105,0.36278933630430527,0.0015099896535154683,0.2952517417763088,0.2917471794260718,0.2934994606011903,0.007100633120400546,0.003504562350236995,0.0008300040912805462,0.5496731078256365,confundido
0.4211585971826729,0.32359657872406733,0.3723775879533701,0.2303645066919439,0.3045293048411197,0.28957032633063684,0.2970498155858783,0.09756201845860557,0.014958978510482834,0.17774410198436771,0.7715748802322173,concentrado
0.43008258131762334,0.39014234556006633,0.41011246343884483,0.7213972696247324,0.2790142549223831,0.32722068780909885,0.30311747136574096,0.03994023575755701,0.04820643288671578,0.3757097842447275,0.5208062812124925,sorprendido
0.4399350591190711,0.4906024894177629,0.465268774268417,0.5187170824106323,0.291099509229535,0.32867530840228165,0.3098874088159083,0.05066743029869181,0.03757579917274667,0.3227655090143172,0.6222359841116685,sorprendido
0.15347747225747418,0.027659516486532455,0.09056849437200332,0.2409892451708864,0.3834147963704186,0.4059847177400212,0.39469975705521987,0.12581795577094174,0.02256992136960262,0.18924010530074997,0.7852608183528944,concentrado
0.39175916011852435,0.3829842628826186,0.3873717115005715,0.09334132059446675,0.4077737472174416,0.42194489304944355,0.41485932013344257,0.008774897235905743,0.014171145832001963,0.06227617200530765,0.6671849298326106,confundido
0.40774768815061413,0.4134730963203891,0.4106103922355016,0.006041247434560327,0.28545739892419086,0.34111930996848394,0.3132883544463374,0.005725408169774959,0.05566191104429308,0.003791755221922877,0.6276417865697076,concentrado
0.34598672129105057,0.31413601633028293,0.3300613688106667,0.005261326610467985,0.1805614174153739,0.20594355834522188,0.1932524878802979,0.03185070496076764,0.025382140929847974,0.0026357917040626204,0.5009725531807742,aburrido
0.31818760410417735,0.32796144826898527,0.3230745261865813,0.00281624331069013,0.2859248200833655,0.2708569057330893,0.2783908629082274,0.009773844164807921,0.015067914350276213,0.0013159558615516212,0.46727146116194435,concentrado
0.35160546497206463,0.28414243878040224,0.31787395187623346,0.5519770967314649,0.2607197159601682,0.2301748681428141,0.24544729205149113,0.06746302619166239,0.030544847817354087,0.3526998050581679,0.6389735110289737,aburrido
0.2709100806032563,0.30120387543105426,0.28605697801715524,0.004416040871963413,0.25526743471207974,0.2773561057000697,0.2663117702060747,0.030293794827797982,0.022088670987989945,0.003110033334912012,0.7042553608608189,aburrido
0.14476123446733075,0.11782713383721012,0.13129418415227043,0.07328673958540476,0.46213773210700126,0.4486666852740774,0.4554022086905393,0.026934100630120625,0.013471046832923883,0.039482499169147894,0.5387375485127012,aburrido
0.40828691433293174,0.4062341024132948,0.40726050837311323,0.017918471755868533,0.22853426152617443,0.30273786885203124,0.2656360651891028,0.0020528119196369654,0.07420360732585682,0.013496198537386303,0.7531978263409586,concentrado
0.40085663454230264,0.31755171857675035,0.3592041765595265,0.003341318340135621,0.24642719350041356,0.2981425645842692,0.2722848790423414,0.08330491596555228,0.05171537108385563,0.0025327649749030006,0.7580110896006701,concentrado
0.3999949593631353,0.3288113587456457,0.36440315905439047,0.007733030659285986,0.37589398533914764,0.32090484404497843,0.34839941469206304,0.07118360061748957,0.05498914129416921,0.004477344044685666,0.5789872471040496,concentrado
0.3249625906264666,0.2834821534827179,0.30422237205459224,0.2108417002924461,0.3058592378877212,0.30484031426945396,0.3053497760785876,0.041480437143748716,0.0010189236182672201,0.22222263829397695,1.0539755931271984,concentrado
0.4243956069543624,0.6079399550939288,0.5161677810241456,0.7837578146423305,0.30734508121426235,0.2667035493508183,0.28702431528254035,0.18354434813956644,0.04064153186344405,0.2538703791753235,0.32391202481976444,sorprendido
0.37382398057453425,0.3075150221181755,0.3406695013463549,0.38316008845744653,0.2775589704623366,0.2853468993083808,0.2814529348853587,0.06630895845635876,0.007787928846044234,0.27103273148389045,0.7073591212876204,concentrado
0.3903316734244979,0.38106078619258493,0.38569622980854146,0.02459892432308759,0.5785943009460043,0.5436489358465936,0.5611216183962989,0.009270887231912994,0.03494536509941071,0.02144422785207304,0.8717508467886403,aburrido
0.3158565723069155,0.2799832252533364,0.2979198987801259,0.44147400807772563,0.32073494896928256,0.3145745344927685,0.31765474173102554,0.035873347053579085,0.006160414476514053,0.3239579666674605,0.7338075534446971,confundido
0.40978955304969084,0.3279818893316316,0.3688857211906612,0.1687213345156403,0.2673714002473468,0.24988041021461596,0.2586259052309814,0.08180766371805925,0.01749099003273083,0.09212548121604831,0.5460193420888104,confundido
0.3334510987493883,0.3079842024286627,0.32071765058902546,0.3164305663188577,0.2930032328575618,0.29461818312475957,0.2938107079911607,0.025466896320725574,0.0016149502671977678,0.20352913361680514,0.6432003646302864,concentrado
0.3264606242905819,0.23805182928278917,0.28225622678668555,0.5996791390797174,0.2793436395448745,0.334095272105747,0.3067194558253108,0.08840879500779275,0.05475163256087251,0.47631843335503266,0.794286481634734,confundido
0.2731080977961614,0.2833326309491367,0.2782203643726491,0.004638674006446709,0.29100244881126586,0.28707205886322273,0.2890372538372443,0.01022453315297528,0.003930389948043123,0.0025080524114687664,0.5406800623428895,concentrado
0.4429211884485807,0.3772898907256403,0.4101055395871105,0.14336256534102151,0.3576050062954213,0.3707039699125241,0.36415448810397266,0.06563129772294041,0.013098963617102777,0.06604018220140577,0.460649155052932,confundido
0.4579169192228696,0.43561246383346075,0.44676469152816517,0.009650536426227443,0.27982222110439336,0.2559222644372085,0.2678722427708009,0.02230445538940884,0.023899956667184863,0.0065812933446107395,0.6819590701492492,aburrido
0.29484437639329336,0.3404410087724491,0.31764269258287126,0.2052908950872941,0.29614567679344145,0.23882965235398346,0.2674876645737124,0.04559663237915573,0.05731602443945799,0.10845158778845819,0.5282803700563276,confundido
0.3323013536614928,0.29757184928791097,0.3149366014747019,0.005456721517280012,0.3121235887473671,0.38695146844235095,0.34953752859485904,0.034729504373581854,0.07482787969498383,0.003050374611096857,0.5590097532485424,aburrido
0.31243289788987827,0.39719577388402066,0.35481433588694944,0.24527280505993634,0.361423240867623,0.3736353847435809,0.36752931280560197,0.0847628759941424,0.01221214387595787,0.15864962416867098,0.6468261828560756,confundido
0.4901612282411069,0.5614441553691668,0.5258026918051368,0.9627674565361648,0.3127926277290685,0.29238882463181626,0.30259072618044236,0.07128292712805989,0.02040380309725226,0.42646558520207206,0.44295520780649594,confundido
0.33506407190963966,0.32740750910827254,0.33123579050895613,0.0020551636974680907,0.19337696081208672,0.20552508055526794,0.19945102068367732,0.007656562801367117,0.012148119743181224,0.001416693130036275,0.6893304566237002,confundido
0.4510094808746729,0.44445109725869814,0.44773028906668555,0.3005158943865948,0.41338493107660607,0.4032502749627579,0.408317603019682,0.006558383615974772,0.010134656113848173,0.15240998222152638,0.507159179056295,sorprendido
0.34913124130828116,0.27598656398679816,0.31255890264753966,0.364661419008584,0.4601319376894567,0.43140264846913584,0.4457672930792963,0.073144677321483,0.028729289220320864,0.2672090961726987,0.732756878152541,concentrado
